radius_m,electron_density_m3,refractive_index,is_negative_index
99.34934934934935,3.4835176101952653e+27,-33.301717860497334,True
99.36936936936937,3.4845132065424094e+27,-33.30648066001976,True
99.3893893893894,3.485478071104616e+27,-33.311095793024904,True
99.4094094094094,3.4864121677726763e+27,-33.31556314819838,True
99.42942942942943,3.487315461579906e+27,-33.3198826177833,True
99.44944944944945,3.488187918704323e+27,-33.32405409758361,True
99.46946946946947,3.489029506470763e+27,-33.3280774869672,True
99.48948948948949,3.4898401933529104e+27,-33.33195268886892,True
99.50950950950951,3.490619948975281e+27,-33.33567960979363,True
99.52952952952953,3.491368744115101e+27,-33.33925815981894,True
99.54954954954955,3.492086550704149e+27,-33.34268825259794,True
99.56956956956957,3.492773341830497e+27,-33.34596980536187,True
99.5895895895896,3.4934290917401997e+27,-33.349102738922596,True
99.6096096096096,3.4940537758389003e+27,-33.35208697767499,True
99.62962962962963,3.4946473706933696e+27,-33.35492244959928,True
99.64964964964965,3.4952098540329694e+27,-33.35760908626314,True
99.66966966966967,3.495741204751047e+27,-33.36014682282387,True
99.68968968968969,3.4962414029062543e+27,-33.36253559803028,True
99.70970970970971,3.496710429723795e+27,-33.36477535422457,True
99.72972972972973,3.4971482675965985e+27,-33.36686603734412,True
99.74974974974975,3.4975549000864234e+27,-33.36880759692306,True
99.76976976976977,3.497930311924884e+27,-33.370599986093836,True
99.7897897897898,3.498274489014407e+27,-33.37224316158863,True
99.8098098098098,3.498587418429114e+27,-33.373737083740664,True
99.82982982982983,3.49886908841563e+27,-33.375081716485404,True
99.84984984984985,3.499119488393817e+27,-33.37627702736166,True
99.86986986986987,3.499338608957443e+27,-33.37732298751256,True
99.88988988988989,3.4995264418747627e+27,-33.37821957168641,True
99.90990990990991,3.499682980089038e+27,-33.378966758237496,True
99.92992992992993,3.49980821771898e+27,-33.379564529126746,True
99.94994994994995,3.499902150059112e+27,-33.38001286992219,True
99.96996996996997,3.4999647735800727e+27,-33.380311769799505,True
99.98998998999,3.4999960859288296e+27,-33.380461221542305,True
100.01001001001,3.4999960859288296e+27,-33.380461221542305,True
100.03003003003003,3.4999647735800727e+27,-33.380311769799505,True
100.05005005005005,3.499902150059112e+27,-33.38001286992219,True
100.07007007007007,3.49980821771898e+27,-33.379564529126746,True
100.09009009009009,3.499682980089038e+27,-33.378966758237496,True
100.11011011011011,3.4995264418747627e+27,-33.37821957168641,True
100.13013013013013,3.499338608957443e+27,-33.37732298751256,True
100.15015015015015,3.499119488393817e+27,-33.37627702736166,True
100.17017017017017,3.49886908841563e+27,-33.375081716485404,True
100.1901901901902,3.498587418429114e+27,-33.373737083740664,True
100.2102102102102,3.498274489014407e+27,-33.37224316158863,True
100.23023023023023,3.497930311924884e+27,-33.370599986093836,True
100.25025025025025,3.4975549000864234e+27,-33.36880759692306,True
100.27027027027027,3.4971482675965985e+27,-33.36686603734412,True
100.29029029029029,3.496710429723795e+27,-33.36477535422457,True
100.31031031031031,3.4962414029062543e+27,-33.36253559803028,True
100.33033033033033,3.495741204751047e+27,-33.36014682282387,True
100.35035035035035,3.4952098540329694e+27,-33.35760908626314,True
100.37037037037037,3.4946473706933696e+27,-33.35492244959928,True
100.3903903903904,3.4940537758389003e+27,-33.35208697767499,True
100.4104104104104,3.4934290917401997e+27,-33.349102738922596,True
100.43043043043043,3.492773341830497e+27,-33.34596980536187,True
100.45045045045045,3.492086550704149e+27,-33.34268825259794,True
100.47047047047047,3.491368744115101e+27,-33.33925815981894,True
100.49049049049049,3.490619948975281e+27,-33.33567960979363,True
100.51051051051051,3.4898401933529104e+27,-33.33195268886892,True
100.53053053053053,3.489029506470763e+27,-33.3280774869672,True
100.55055055055055,3.488187918704323e+27,-33.32405409758361,True
100.57057057057057,3.487315461579906e+27,-33.3198826177833,True
100.5905905905906,3.4864121677726763e+27,-33.31556314819838,True
100.6106106106106,3.485478071104616e+27,-33.311095793024904,True
100.63063063063063,3.4845132065424094e+27,-33.30648066001976,True
100.65065065065065,3.4835176101952653e+27,-33.301717860497334,True
100.67067067067067,3.4824913193126615e+27,-33.29680750932619,True
100.69069069069069,3.481434372282025e+27,-33.29174972492559,True
100.71071071071071,3.4803468086263354e+27,-33.286544629261826,True
100.73073073073073,3.4792286690016657e+27,-33.28119234784464,True
100.75075075075075,3.4780799951946463e+27,-33.27569300972335,True
100.77077077077077,3.4769008301198653e+27,-33.27004674748295,True
100.7907907907908,3.475691217817191e+27,-33.264253697240115,True
100.8108108108108,3.474451203449038e+27,-33.25831399863904,True
100.83083083083083,3.473180833297551e+27,-33.25222779484725,True
100.85085085085085,3.471880154761727e+27,-33.24599523255122,True
100.87087087087087,3.4705492163544706e+27,-33.239616461952,True
100.89089089089089,3.469188067699576e+27,-33.233091636760555,True
100.91091091091091,3.4677967595286423e+27,-33.22642091419323,True
100.93093093093093,3.4663753436779266e+27,-33.21960445496689,True
100.95095095095095,3.464923873085119e+27,-33.21264242329412,True
100.97097097097097,3.4634424017860645e+27,-33.2055349868782,True
100.990990990991,3.4619309849114017e+27,-33.19828231690805,True
101.011011011011,3.460389678683152e+27,-33.190884588053066,True
101.03103103103103,3.458818540411226e+27,-33.18334197845777,True
101.05105105105105,3.457217628489881e+27,-33.17565466973645,True
101.07107107107107,3.4555870023940956e+27,-33.16782284696769,True
101.09109109109109,3.4539267226758933e+27,-33.15984669868869,True
101.11111111111111,3.4522368509605903e+27,-33.15172641688962,True
101.13113113113113,3.45051744994299e+27,-33.143462197007786,True
101.15115115115115,3.448768583383498e+27,-33.135054237921665,True
101.17117117117117,3.4469903161041906e+27,-33.126502741944975,True
101.1911911911912,3.445182713984803e+27,-33.117807914820446,True
101.21121121121121,3.443345843958668e+27,-33.108969965713676,True
101.23123123123123,3.44147977400858e+27,-33.09998910720673,True
101.25125125125125,3.4395845731626093e+27,-33.09086555529176,True
101.27127127127127,3.4376603114898377e+27,-33.08159952936438,True
