radius_m,electron_density_m3,refractive_index,is_negative_index
90.0,3.048056935755489e+23,-10.340036416842855,True
90.02002002002003,3.054627797573626e+23,-10.351279835986114,True
90.04004004004004,3.061226563855843e+23,-10.362558725563845,True
90.06006006006007,3.067853243383639e+23,-10.373872984866606,True
90.08008008008008,3.07450784394127e+23,-10.385222511561876,True
90.10010010010011,3.0811903723091776e+23,-10.396607201695158,True
90.12012012012012,3.087900834257345e+23,-10.408026949691068,True
90.14014014014015,3.094639234538768e+23,-10.419481648354632,True
90.16016016016016,3.101405576882864e+23,-10.430971188872578,True
90.18018018018019,3.108199863988981e+23,-10.442495460814829,True
90.2002002002002,3.1150220975198575e+23,-10.454054352136005,True
90.22022022022023,3.121872278095184e+23,-10.465647749177124,True
90.24024024024024,3.128750405285111e+23,-10.477275536667292,True
90.26026026026027,3.1356564776038626e+23,-10.488937597725615,True
90.28028028028028,3.1425904925032975e+23,-10.500633813863075,True
90.30030030030031,3.1495524463665744e+23,-10.51236406498465,True
90.32032032032032,3.156542334501774e+23,-10.524128229391387,True
90.34034034034035,3.163560151135619e+23,-10.535926183782719,True
90.36036036036036,3.170605889407152e+23,-10.547757803258724,True
90.38038038038039,3.177679541361522e+23,-10.559622961322654,True
90.4004004004004,3.1847810979437125e+23,-10.571521529883372,True
90.42042042042043,3.191910548992399e+23,-10.583453379258067,True
90.44044044044044,3.199067883233739e+23,-10.595418378174912,True
90.46046046046047,3.2062530882752944e+23,-10.607416393775951,True
90.48048048048048,3.213466150599885e+23,-10.619447291619943,True
90.50050050050051,3.220707055559575e+23,-10.631510935685434,True
90.52052052052052,3.227975787369611e+23,-10.643607188373808,True
90.54054054054055,3.235272329102461e+23,-10.655735910512536,True
90.56056056056056,3.2425966626818324e+23,-10.6678969613584,True
90.58058058058059,3.2499487688767834e+23,-10.680090198600944,True
90.6006006006006,3.25732862729581e+23,-10.692315478365868,True
90.62062062062063,3.2647362163810435e+23,-10.704572655218673,True
90.64064064064064,3.2721715134024054e+23,-10.71686158216823,True
90.66066066066067,3.2796344944518826e+23,-10.729182110670594,True
90.68068068068068,3.287125134437766e+23,-10.741534090632769,True
90.70070070070071,3.294643407079008e+23,-10.753917370416687,True
90.72072072072072,3.302189284899536e+23,-10.76633179684316,True
90.74074074074075,3.3097627392227015e+23,-10.778777215196024,True
90.76076076076076,3.317363740165672e+23,-10.791253469226264,True
90.78078078078079,3.324992256633968e+23,-10.803760401156337,True
90.8008008008008,3.3326482563159465e+23,-10.816297851684466,True
90.82082082082083,3.3403317056774226e+23,-10.828865659989132,True
90.84084084084084,3.348042569956242e+23,-10.84146366373353,True
90.86086086086087,3.355780813156996e+23,-10.854091699070246,True
90.88088088088088,3.36354639804569e+23,-10.86674960064586,True
90.90090090090091,3.3713392861445475e+23,-10.879437201605795,True
90.92092092092092,3.379159437726776e+23,-10.892154333599086,True
90.94094094094095,3.3870068118114694e+23,-10.904900826783388,True
90.96096096096096,3.394881366158469e+23,-10.91767650982991,True
90.98098098098099,3.4027830572633656e+23,-10.930481209928569,True
91.001001001001,3.410711840352468e+23,-10.9433147527931,True
91.02102102102103,3.4186676693778985e+23,-10.956176962666358,True
91.04104104104104,3.4266504970126665e+23,-10.969067662325582,True
91.06106106106107,3.434660274645874e+23,-10.981986673087853,True
91.08108108108108,3.4426969523778895e+23,-10.994933814815507,True
91.10110110110111,3.4507604790156666e+23,-11.007908905921756,True
91.12112112112112,3.4588508020680186e+23,-11.020911763376235,True
91.14114114114115,3.466967867741056e+23,-11.03394220271078,True
91.16116116116116,3.475111620933568e+23,-11.047000038025123,True
91.18118118118119,3.483282005232571e+23,-11.06008508199282,True
91.2012012012012,3.49147896290881e+23,-11.073197145867075,True
91.22122122122123,3.499702434912415e+23,-11.08633603948682,True
91.24124124124124,3.5079523608685234e+23,-11.099501571282689,True
91.26126126126127,3.516228679073056e+23,-11.112693548283223,True
91.28128128128128,3.524531326488457e+23,-11.125911776120995,True
91.30130130130131,3.5328602387395857e+23,-11.139156059038944,True
91.32132132132132,3.541215350109585e+23,-11.152426199896642,True
91.34134134134135,3.549596593535895e+23,-11.165722000176753,True
91.36136136136136,3.558003900606242e+23,-11.179043259991445,True
91.38138138138139,3.5664372015547834e+23,-11.19238977808898,True
91.4014014014014,3.574896425258218e+23,-11.205761351860247,True
91.42142142142143,3.583381499232064e+23,-11.219157777345483,True
91.44144144144144,3.591892349626895e+23,-11.232578849240943,True
91.46146146146147,3.6004289012247506e+23,-11.246024360905738,True
91.48148148148148,3.608991077435505e+23,-11.259494104368628,True
91.50150150150151,3.6175788002934106e+23,-11.272987870334997,True
91.52152152152152,3.626191990453599e+23,-11.286505448193752,True
91.54154154154155,3.634830567188763e+23,-11.30004662602443,True
91.56156156156156,3.643494448385794e+23,-11.313611190604206,True
91.58158158158159,3.6521835505426006e+23,-11.327198927415123,True
91.6016016016016,3.6608977887648884e+23,-11.34080962065122,True
91.62162162162163,3.6696370767631155e+23,-11.354443053225872,True
91.64164164164164,3.678401326849418e+23,-11.368099006779033,True
91.66166166166167,3.687190449934707e+23,-11.381777261684686,True
91.68168168168168,3.6960043555257384e+23,-11.395477597058207,True
91.70170170170171,3.704842951722355e+23,-11.409199790763905,True
91.72172172172172,3.7137061452147016e+23,-11.422943619422503,True
91.74174174174175,3.7225938412806196e+23,-11.436708858418797,True
91.76176176176176,3.7315059437830085e+23,-11.450495281909232,True
91.78178178178179,3.740442355167369e+23,-11.464302662829663,True
91.8018018018018,3.749402976459319e+23,-11.478130772903025,True
